filename,file_path,true_class,predicted_class,confidence,error_type
1f372a32-a50f-436a-9bde-173132ac4592.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/1f372a32-a50f-436a-9bde-173132ac4592.graphml,Hinges,Socket_head_screw,0.7695276141166687,Hinges → Socket_head_screw
16b6348f-9183-44fb-974a-d8e42749eaba.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/16b6348f-9183-44fb-974a-d8e42749eaba.graphml,Hinges,Gears,0.7322319149971008,Hinges → Gears
ea998116-f91c-4b43-b28b-37daeca40569.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/ea998116-f91c-4b43-b28b-37daeca40569.graphml,Hinges,Socket_head_screw,0.7884457111358643,Hinges → Socket_head_screw
d33e0d58-676c-44c8-be10-32829c2122d1.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/d33e0d58-676c-44c8-be10-32829c2122d1.graphml,Hinges,Socket_head_screw,0.2959800660610199,Hinges → Socket_head_screw
acb2ed2d-7e36-49ba-914e-634e60bb0e30.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/acb2ed2d-7e36-49ba-914e-634e60bb0e30.graphml,Hinges,Socket_head_screw,0.2876187860965729,Hinges → Socket_head_screw
76677e9c-eefc-4905-a34f-4de420a48229.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/76677e9c-eefc-4905-a34f-4de420a48229.graphml,Hinges,Socket_head_screw,0.43804338574409485,Hinges → Socket_head_screw
4c4ab341-b5ac-4d75-be98-24659d335bbe.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/4c4ab341-b5ac-4d75-be98-24659d335bbe.graphml,Hinges,Gears,0.7520635724067688,Hinges → Gears
70910ad3-7bfc-4cec-913d-d783b28a3c4a.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/70910ad3-7bfc-4cec-913d-d783b28a3c4a.graphml,Hinges,Socket_head_screw,0.7498536109924316,Hinges → Socket_head_screw
22207df0-288f-4c00-9abc-98a76e87040f.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/22207df0-288f-4c00-9abc-98a76e87040f.graphml,Hinges,Gears,0.750438392162323,Hinges → Gears
57d5cb48-8674-4a2f-8157-a7e5b7c0d8ed.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/57d5cb48-8674-4a2f-8157-a7e5b7c0d8ed.graphml,Hinges,Gears,0.7813234329223633,Hinges → Gears
29ebea70-0573-4a15-9fd4-43bbcfe5d9f2.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/29ebea70-0573-4a15-9fd4-43bbcfe5d9f2.graphml,Hinges,Socket_head_screw,0.7843502163887024,Hinges → Socket_head_screw
d9548626-00c4-4515-84ce-2fbb1b98fe4b.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/d9548626-00c4-4515-84ce-2fbb1b98fe4b.graphml,Hinges,Socket_head_screw,0.4359358549118042,Hinges → Socket_head_screw
7f46c89f-644e-4c98-90e3-dc2941091cb6.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/7f46c89f-644e-4c98-90e3-dc2941091cb6.graphml,Hinges,Gears,0.7786232829093933,Hinges → Gears
21b91ff2-1ab2-447c-befe-eff991398e39.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/21b91ff2-1ab2-447c-befe-eff991398e39.graphml,Hinges,Socket_head_screw,0.8637539148330688,Hinges → Socket_head_screw
5386e512-1aeb-436d-9dc7-732b3a6f8df4.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/5386e512-1aeb-436d-9dc7-732b3a6f8df4.graphml,Hinges,Gears,0.7692226767539978,Hinges → Gears
41d0eea8-07f3-4a47-90c5-d0f958ac0bd3.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/41d0eea8-07f3-4a47-90c5-d0f958ac0bd3.graphml,Hinges,Socket_head_screw,0.7772855758666992,Hinges → Socket_head_screw
dc30d411-b0c4-4fa6-9502-55571097bbe7.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/dc30d411-b0c4-4fa6-9502-55571097bbe7.graphml,Hinges,Gears,0.7803715467453003,Hinges → Gears
9c123ba9-13b7-4ada-8112-552168bac8b4.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/9c123ba9-13b7-4ada-8112-552168bac8b4.graphml,Hinges,Gears,0.7396253347396851,Hinges → Gears
9f211fd3-0849-43d4-82ff-0a5aa78a79d8.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/9f211fd3-0849-43d4-82ff-0a5aa78a79d8.graphml,Hinges,Socket_head_screw,0.2960381507873535,Hinges → Socket_head_screw
d3ef2430-ef06-4ed3-8f6a-731274bdf58e.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/d3ef2430-ef06-4ed3-8f6a-731274bdf58e.graphml,Hinges,Socket_head_screw,0.7273090481758118,Hinges → Socket_head_screw
a64ae3c5-d0e9-466a-9c7a-d1e80bf7cac0.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/a64ae3c5-d0e9-466a-9c7a-d1e80bf7cac0.graphml,Hinges,Gears,0.4551559090614319,Hinges → Gears
9fe992dd-3218-4690-9422-b99499f2dce1.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/9fe992dd-3218-4690-9422-b99499f2dce1.graphml,Hinges,Gears,0.4575173556804657,Hinges → Gears
98d759c2-d3c7-41aa-a737-fc679023130c.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/98d759c2-d3c7-41aa-a737-fc679023130c.graphml,Hinges,Gears,0.4525364339351654,Hinges → Gears
c147aa1b-37ac-4dcc-aa27-65d67e75b1b1.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/c147aa1b-37ac-4dcc-aa27-65d67e75b1b1.graphml,Hinges,Gears,0.536197304725647,Hinges → Gears
5d892de6-f864-4249-ab39-896d10d5759f.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/5d892de6-f864-4249-ab39-896d10d5759f.graphml,Hinges,Gears,0.44222432374954224,Hinges → Gears
5835e84c-44b9-425c-acf3-3656593cce3c.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/5835e84c-44b9-425c-acf3-3656593cce3c.graphml,Hinges,Gears,0.4639236330986023,Hinges → Gears
ccabfe1f-1cc1-4d1f-8657-f23a74fe7250.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/ccabfe1f-1cc1-4d1f-8657-f23a74fe7250.graphml,Hinges,Gears,0.5008882284164429,Hinges → Gears
84cc7d98-4391-4147-8d6c-581dfa7fa723.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/84cc7d98-4391-4147-8d6c-581dfa7fa723.graphml,Hinges,Gears,0.42838725447654724,Hinges → Gears
ca7d9352-6da3-4d09-ad25-646ae40a2569.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/ca7d9352-6da3-4d09-ad25-646ae40a2569.graphml,Hinges,Gears,0.46034473180770874,Hinges → Gears
f7ab7d4e-2997-441b-a831-fc02bdd21fa9.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/f7ab7d4e-2997-441b-a831-fc02bdd21fa9.graphml,Hinges,Gears,0.5115475654602051,Hinges → Gears
7bc00218-3750-4d95-a7f7-23cc34460ae6.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/7bc00218-3750-4d95-a7f7-23cc34460ae6.graphml,Hinges,Gears,0.46526268124580383,Hinges → Gears
de0181b4-e06c-4dcb-a111-0106edef6b94.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/de0181b4-e06c-4dcb-a111-0106edef6b94.graphml,Hinges,Gears,0.43108105659484863,Hinges → Gears
b0bc98e0-c955-474b-9e99-045bf8fc2351.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/b0bc98e0-c955-474b-9e99-045bf8fc2351.graphml,Hinges,Gears,0.47037237882614136,Hinges → Gears
6b58896b-b2e6-4a74-a600-4fa17ecbe97e.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/6b58896b-b2e6-4a74-a600-4fa17ecbe97e.graphml,Hinges,Gears,0.4390334188938141,Hinges → Gears
8c23acc7-40a8-45b2-bc45-7d97b93ca660.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/8c23acc7-40a8-45b2-bc45-7d97b93ca660.graphml,Hinges,Gears,0.43515563011169434,Hinges → Gears
e6082423-3d77-46e6-b9e1-38ef75c79570.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/e6082423-3d77-46e6-b9e1-38ef75c79570.graphml,Hinges,Gears,0.5315211415290833,Hinges → Gears
95f81742-5945-4364-b528-13165b5417b2.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/95f81742-5945-4364-b528-13165b5417b2.graphml,Hinges,Gears,0.5267441868782043,Hinges → Gears
4ffccbe8-0192-447a-8f46-0ce82e403c45.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/4ffccbe8-0192-447a-8f46-0ce82e403c45.graphml,Hinges,Gears,0.5212324261665344,Hinges → Gears
ab5298bc-8a07-40dc-ba8b-f5953b44d197.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/ab5298bc-8a07-40dc-ba8b-f5953b44d197.graphml,Hinges,Gears,0.5383933782577515,Hinges → Gears
c1acbb49-9ae9-484b-b934-e4c8bee59354.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/c1acbb49-9ae9-484b-b934-e4c8bee59354.graphml,Hinges,Gears,0.4451634883880615,Hinges → Gears
3abc6455-e01d-4b7e-9bc0-91df8db8e8e0.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/3abc6455-e01d-4b7e-9bc0-91df8db8e8e0.graphml,Hinges,Gears,0.533562421798706,Hinges → Gears
6da205b9-30fa-4d33-83cb-c384aa5b9d58.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/6da205b9-30fa-4d33-83cb-c384aa5b9d58.graphml,Hinges,Gears,0.5239464640617371,Hinges → Gears
db5c1f6c-21bb-43c3-8f70-ba4f6a0368bc.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/db5c1f6c-21bb-43c3-8f70-ba4f6a0368bc.graphml,Hinges,Gears,0.4953358769416809,Hinges → Gears
caea82f8-d45a-43ef-bedc-5ddc51de25ac.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/caea82f8-d45a-43ef-bedc-5ddc51de25ac.graphml,Hinges,Gears,0.5088480710983276,Hinges → Gears
965ac85c-0d88-4e46-9f46-d31bbdf1e805.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/965ac85c-0d88-4e46-9f46-d31bbdf1e805.graphml,Hinges,Gears,0.46604546904563904,Hinges → Gears
d4b7ac73-1879-4b4e-8d66-9a9c9f64472f.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/d4b7ac73-1879-4b4e-8d66-9a9c9f64472f.graphml,Hinges,Gears,0.5407613515853882,Hinges → Gears
7b5dc433-28f9-4151-8ab5-87c8a3d566db.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/7b5dc433-28f9-4151-8ab5-87c8a3d566db.graphml,Hinges,Gears,0.5192287564277649,Hinges → Gears
db6daf93-236f-42de-8f28-47e6c773b652.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/db6daf93-236f-42de-8f28-47e6c773b652.graphml,Hinges,Gears,0.46163511276245117,Hinges → Gears
c04d2921-8867-4b02-9a78-d21d07dd0b81.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/c04d2921-8867-4b02-9a78-d21d07dd0b81.graphml,Hinges,Gears,0.5280671715736389,Hinges → Gears
89353eb1-3bf5-48fd-8957-df576ba60ffe.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/89353eb1-3bf5-48fd-8957-df576ba60ffe.graphml,Hinges,Gears,0.46793827414512634,Hinges → Gears
42f85b73-8869-4bca-907d-711ea3fb582b.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/42f85b73-8869-4bca-907d-711ea3fb582b.graphml,Hinges,Gears,0.5168820023536682,Hinges → Gears
a2f4986d-e328-4503-9889-b7a984906548.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/a2f4986d-e328-4503-9889-b7a984906548.graphml,Hinges,Gears,0.5487261414527893,Hinges → Gears
d17a3b4f-3ec1-4df6-a6aa-044fa97e5441.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/d17a3b4f-3ec1-4df6-a6aa-044fa97e5441.graphml,Hinges,Gears,0.5187137126922607,Hinges → Gears
494d9648-172f-4dc6-9880-77a5d5e38627.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/494d9648-172f-4dc6-9880-77a5d5e38627.graphml,Hinges,Gears,0.462602436542511,Hinges → Gears
d4e6cdf6-c74a-4913-8529-7ec43c1144c4.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/d4e6cdf6-c74a-4913-8529-7ec43c1144c4.graphml,Hinges,Gears,0.5462749600410461,Hinges → Gears
32df0032-df0d-4c8d-aaef-d1a8528e0db9.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/32df0032-df0d-4c8d-aaef-d1a8528e0db9.graphml,Hinges,Gears,0.4925561249256134,Hinges → Gears
d195143c-3c19-428c-a6a7-3a0e86776034.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/d195143c-3c19-428c-a6a7-3a0e86776034.graphml,Hinges,Gears,0.4247469902038574,Hinges → Gears
b9d506af-ec80-42da-93f5-6e9124608728.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/b9d506af-ec80-42da-93f5-6e9124608728.graphml,Hinges,Gears,0.5509260296821594,Hinges → Gears
2ae99a66-9239-404f-9054-e05193f22c32.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/2ae99a66-9239-404f-9054-e05193f22c32.graphml,Hinges,Gears,0.4377332627773285,Hinges → Gears
08902e07-baaf-4ab1-b75d-9b906cf1f028.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/08902e07-baaf-4ab1-b75d-9b906cf1f028.graphml,Hinges,Gears,0.5316270589828491,Hinges → Gears
b698816c-0592-4d71-b80c-69d4629cab3a.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/b698816c-0592-4d71-b80c-69d4629cab3a.graphml,Hinges,Gears,0.5063653588294983,Hinges → Gears
0fe59d79-4db1-4b93-b1a2-3d9d0b371c8a.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/0fe59d79-4db1-4b93-b1a2-3d9d0b371c8a.graphml,Hinges,Gears,0.42869436740875244,Hinges → Gears
e06591f2-5ca8-4396-acfc-c227abdf6f63.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/e06591f2-5ca8-4396-acfc-c227abdf6f63.graphml,Hinges,Gears,0.4459753930568695,Hinges → Gears
7ea9073e-71ed-4be7-ae53-fbf4d6059fea.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/7ea9073e-71ed-4be7-ae53-fbf4d6059fea.graphml,Hinges,Gears,0.5434877276420593,Hinges → Gears
aa70fd3f-06c5-45a9-a6da-7eb07a3c653e.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/aa70fd3f-06c5-45a9-a6da-7eb07a3c653e.graphml,Hinges,Gears,0.42500415444374084,Hinges → Gears
0c4a34ad-7933-4cd5-8d7b-a405e56a2094.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/0c4a34ad-7933-4cd5-8d7b-a405e56a2094.graphml,Hinges,Gears,0.5142162442207336,Hinges → Gears
87480540-23bf-44d5-a1cd-52657d92a818.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/87480540-23bf-44d5-a1cd-52657d92a818.graphml,Hinges,Gears,0.5529202818870544,Hinges → Gears
dfbf9010-2a8a-43ac-8813-7cf8a35b27a3.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/dfbf9010-2a8a-43ac-8813-7cf8a35b27a3.graphml,Hinges,Gears,0.47253790497779846,Hinges → Gears
08731a83-9899-47b9-8803-b71db02ed8e0.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/08731a83-9899-47b9-8803-b71db02ed8e0.graphml,Hinges,Gears,0.45154061913490295,Hinges → Gears
996e5b8e-5f0e-4149-8a92-30d6a8c2b5fc.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/996e5b8e-5f0e-4149-8a92-30d6a8c2b5fc.graphml,Hinges,Gears,0.44907674193382263,Hinges → Gears
55f566cb-0415-4c95-afea-74acead6a575.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/55f566cb-0415-4c95-afea-74acead6a575.graphml,Hinges,Gears,0.5146474242210388,Hinges → Gears
cd5a471c-9269-4782-888d-4341a7deaeb7.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/cd5a471c-9269-4782-888d-4341a7deaeb7.graphml,Hinges,Gears,0.5093916058540344,Hinges → Gears
5af676fc-bb19-4dc5-87c8-53cd4c2d2389.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/5af676fc-bb19-4dc5-87c8-53cd4c2d2389.graphml,Hinges,Gears,0.45782992243766785,Hinges → Gears
3714c807-2a5c-431f-bcd1-3d6375cf4c9f.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/3714c807-2a5c-431f-bcd1-3d6375cf4c9f.graphml,Hinges,Gears,0.4387475848197937,Hinges → Gears
6195ed09-5521-47d7-b806-78e9b7558296.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/6195ed09-5521-47d7-b806-78e9b7558296.graphml,Hinges,Gears,0.4591028690338135,Hinges → Gears
8ab27471-7ec0-4fd0-8051-b6c816df0e2d.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/8ab27471-7ec0-4fd0-8051-b6c816df0e2d.graphml,Hinges,Gears,0.46468186378479004,Hinges → Gears
429e0024-79ba-4a51-8450-e2e2c090508f.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/429e0024-79ba-4a51-8450-e2e2c090508f.graphml,Hinges,Gears,0.5293897986412048,Hinges → Gears
9d979444-f8d6-4e55-ba93-e789ce2c1e02.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/9d979444-f8d6-4e55-ba93-e789ce2c1e02.graphml,Hinges,Gears,0.5212482810020447,Hinges → Gears
7c1f6d94-3194-4748-88ab-8d517f05e82b.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/7c1f6d94-3194-4748-88ab-8d517f05e82b.graphml,Hinges,Gears,0.46231770515441895,Hinges → Gears
ef7b0b0e-ddd9-44db-8e44-984452f73078.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/ef7b0b0e-ddd9-44db-8e44-984452f73078.graphml,Hinges,Gears,0.5061691403388977,Hinges → Gears
rollertype14.graphml,../../dataset/Split/graph/testing_ood/Rollers--shaft/rollertype14.graphml,Shafts,Bushings,0.7451629638671875,Shafts → Bushings
rollertype17.graphml,../../dataset/Split/graph/testing_ood/Rollers--shaft/rollertype17.graphml,Shafts,Bushings,0.7481614351272583,Shafts → Bushings
rollertype10.graphml,../../dataset/Split/graph/testing_ood/Rollers--shaft/rollertype10.graphml,Shafts,Bushings,0.7299337983131409,Shafts → Bushings
rollertype12.graphml,../../dataset/Split/graph/testing_ood/Rollers--shaft/rollertype12.graphml,Shafts,Bushings,0.7333143353462219,Shafts → Bushings
rollertype18.graphml,../../dataset/Split/graph/testing_ood/Rollers--shaft/rollertype18.graphml,Shafts,Bushings,0.7572686672210693,Shafts → Bushings
rollertype111.graphml,../../dataset/Split/graph/testing_ood/Rollers--shaft/rollertype111.graphml,Shafts,Bushings,0.7574337124824524,Shafts → Bushings
rollertype15.graphml,../../dataset/Split/graph/testing_ood/Rollers--shaft/rollertype15.graphml,Shafts,Bushings,0.7524721622467041,Shafts → Bushings
rollertype113.graphml,../../dataset/Split/graph/testing_ood/Rollers--shaft/rollertype113.graphml,Shafts,Bushings,0.7570025324821472,Shafts → Bushings
rollertype13.graphml,../../dataset/Split/graph/testing_ood/Rollers--shaft/rollertype13.graphml,Shafts,Bushings,0.7514265775680542,Shafts → Bushings
rollertype16.graphml,../../dataset/Split/graph/testing_ood/Rollers--shaft/rollertype16.graphml,Shafts,Bushings,0.7598923444747925,Shafts → Bushings
rollertype11.graphml,../../dataset/Split/graph/testing_ood/Rollers--shaft/rollertype11.graphml,Shafts,Bushings,0.7415233850479126,Shafts → Bushings
rollertype112.graphml,../../dataset/Split/graph/testing_ood/Rollers--shaft/rollertype112.graphml,Shafts,Bushings,0.7573259472846985,Shafts → Bushings
rollertype19.graphml,../../dataset/Split/graph/testing_ood/Rollers--shaft/rollertype19.graphml,Shafts,Bushings,0.7571219205856323,Shafts → Bushings
rollertype110.graphml,../../dataset/Split/graph/testing_ood/Rollers--shaft/rollertype110.graphml,Shafts,Bushings,0.757540762424469,Shafts → Bushings
607630e3-e253-4492-b95a-d5e65843117d.graphml,../../dataset/Split/graph/testing_ood/Sprocket Taper-Lock Bushing--sprocket/607630e3-e253-4492-b95a-d5e65843117d.graphml,Sprockets,Socket_head_screw,0.335354745388031,Sprockets → Socket_head_screw
17494b56-ed1d-4f47-8ee5-9dfb8dcf2e28.graphml,../../dataset/Split/graph/testing_ood/Sprocket Taper-Lock Bushing--sprocket/17494b56-ed1d-4f47-8ee5-9dfb8dcf2e28.graphml,Sprockets,Socket_head_screw,0.5660574436187744,Sprockets → Socket_head_screw
bd8f429f-9afd-4acd-8ad4-8097ed9bcedc.graphml,../../dataset/Split/graph/testing_ood/Sprocket Taper-Lock Bushing--sprocket/bd8f429f-9afd-4acd-8ad4-8097ed9bcedc.graphml,Sprockets,Ironbar,1.0,Sprockets → Ironbar
6ddbf7b0-6624-4bcc-a63a-730aea502088.graphml,../../dataset/Split/graph/testing_ood/Sprocket Taper-Lock Bushing--sprocket/6ddbf7b0-6624-4bcc-a63a-730aea502088.graphml,Sprockets,Socket_head_screw,0.9740520119667053,Sprockets → Socket_head_screw
07e1ed82-ec14-4575-a6cd-f333d228d989.graphml,../../dataset/Split/graph/testing_ood/Sprocket Taper-Lock Bushing--sprocket/07e1ed82-ec14-4575-a6cd-f333d228d989.graphml,Sprockets,Socket_head_screw,0.346794456243515,Sprockets → Socket_head_screw
8dab7cdb-1a31-4ca8-8b2d-d946c4ebaacb.graphml,../../dataset/Split/graph/testing_ood/Sprocket Taper-Lock Bushing--sprocket/8dab7cdb-1a31-4ca8-8b2d-d946c4ebaacb.graphml,Sprockets,Socket_head_screw,0.5660574436187744,Sprockets → Socket_head_screw
234e53ca-5f9d-4430-858f-18953fab3649.graphml,../../dataset/Split/graph/testing_ood/Sprocket Taper-Lock Bushing--sprocket/234e53ca-5f9d-4430-858f-18953fab3649.graphml,Sprockets,Socket_head_screw,0.33535459637641907,Sprockets → Socket_head_screw
70a30678-dce3-473f-994a-136fd1cc030c.graphml,../../dataset/Split/graph/testing_ood/Sprocket Taper-Lock Bushing--sprocket/70a30678-dce3-473f-994a-136fd1cc030c.graphml,Sprockets,Hinges,0.2628839910030365,Sprockets → Hinges
b9407649-7416-48fc-8f75-838b952289ec.graphml,../../dataset/Split/graph/testing_ood/Sprocket Taper-Lock Bushing--sprocket/b9407649-7416-48fc-8f75-838b952289ec.graphml,Sprockets,Socket_head_screw,0.9995835423469543,Sprockets → Socket_head_screw
a37f4a4b-1e8d-437b-a311-dd162d580275.graphml,../../dataset/Split/graph/testing_ood/Sprocket Taper-Lock Bushing--sprocket/a37f4a4b-1e8d-437b-a311-dd162d580275.graphml,Sprockets,Socket_head_screw,0.9969375133514404,Sprockets → Socket_head_screw
17b757de-63c9-4700-8aa8-256f85dd05fc.graphml,../../dataset/Split/graph/testing_ood/Sprocket Taper-Lock Bushing--sprocket/17b757de-63c9-4700-8aa8-256f85dd05fc.graphml,Sprockets,Ironbar,0.9988964796066284,Sprockets → Ironbar
6026ebbe-d879-4d9d-a31d-ef7e4dadbc60.graphml,../../dataset/Split/graph/testing_ood/Sprocket Taper-Lock Bushing--sprocket/6026ebbe-d879-4d9d-a31d-ef7e4dadbc60.graphml,Sprockets,Ironbar,1.0,Sprockets → Ironbar
f87978a3-2ad0-4197-99e4-105a703dac41.graphml,../../dataset/Split/graph/testing_ood/Sprocket Taper-Lock Bushing--sprocket/f87978a3-2ad0-4197-99e4-105a703dac41.graphml,Sprockets,Ironbar,0.9095068573951721,Sprockets → Ironbar
140bfefc-3beb-4fa8-bdc7-d1bf7912898d.graphml,../../dataset/Split/graph/testing_ood/Sprocket Taper-Lock Bushing--sprocket/140bfefc-3beb-4fa8-bdc7-d1bf7912898d.graphml,Sprockets,Socket_head_screw,0.33535459637641907,Sprockets → Socket_head_screw
25d33e4c-7c71-48cf-8105-666b3e9b3bf0.graphml,../../dataset/Split/graph/testing_ood/Sprocket Taper-Lock Bushing--sprocket/25d33e4c-7c71-48cf-8105-666b3e9b3bf0.graphml,Sprockets,Socket_head_screw,0.9995889067649841,Sprockets → Socket_head_screw
52467087-63db-4803-be61-9bf0a8a06bb0.graphml,../../dataset/Split/graph/testing_ood/Sprocket Taper-Lock Bushing--sprocket/52467087-63db-4803-be61-9bf0a8a06bb0.graphml,Sprockets,Hinges,0.26288411021232605,Sprockets → Hinges
b8585ede-7563-46cb-ac11-7f974637a83d.graphml,../../dataset/Split/graph/testing_ood/Sprocket Taper-Lock Bushing--sprocket/b8585ede-7563-46cb-ac11-7f974637a83d.graphml,Sprockets,Socket_head_screw,0.5654691457748413,Sprockets → Socket_head_screw
ae4f3e64-b927-40b0-90f1-cea829d13f7a.graphml,../../dataset/Split/graph/testing_ood/Sprocket Taper-Lock Bushing--sprocket/ae4f3e64-b927-40b0-90f1-cea829d13f7a.graphml,Sprockets,Ironbar,0.99997878074646,Sprockets → Ironbar
f173cc6f-2587-4886-9bba-d7e774a450b9.graphml,../../dataset/Split/graph/testing_ood/Sprocket Taper-Lock Bushing--sprocket/f173cc6f-2587-4886-9bba-d7e774a450b9.graphml,Sprockets,Socket_head_screw,0.346796452999115,Sprockets → Socket_head_screw
e4574d78-fbb2-4041-840d-56fbce181ecb.graphml,../../dataset/Split/graph/testing_ood/Sprocket Taper-Lock Bushing--sprocket/e4574d78-fbb2-4041-840d-56fbce181ecb.graphml,Sprockets,Socket_head_screw,0.9995889067649841,Sprockets → Socket_head_screw
cbb0b4e5-6236-4fe8-9c52-f9aebdd79db9.graphml,../../dataset/Split/graph/testing_ood/Sprocket Taper-Lock Bushing--sprocket/cbb0b4e5-6236-4fe8-9c52-f9aebdd79db9.graphml,Sprockets,Socket_head_screw,0.5430798530578613,Sprockets → Socket_head_screw
